EE24 20120130 N2 N2 12.5 2.00E+09 56 4 0 dead
EE24 20120130 N2 N2 12.5 2.00E+09 58 2 0 dead
EE24 20120130 N2 N2 12.5 2.00E+09 60 1 0 dead
EE24 20120130 N2 N2 12.5 2.00E+09 62 5 0 dead
EE24 20120130 N2 N2 12.5 2.00E+09 64 1 0 dead
EE24 20120130 N2 N2 12.5 2.00E+09 66 2 0 dead
EE24 20120130 N2 N2 12.5 2.00E+09 68 5 0 dead
EE24 20120130 N2 N2 12.5 2.00E+09 74 1 0 dead
EE24 20120130 N2 N2 12.5 2.00E+09 78 1 0 dead
EE24 20120130 N2 N2 12.5 1.12E+10 7 4 1 exploded
EE24 20120130 N2 N2 12.5 1.12E+10 9 6 1 exploded
EE24 20120130 N2 N2 12.5 1.12E+10 15 1 1 "crawled off"
EE24 20120130 N2 N2 12.5 1.12E+10 15 6 1 exploded
EE24 20120130 N2 N2 12.5 1.12E+10 32 8 0 dead
EE24 20120130 N2 N2 12.5 1.12E+10 32 1 1 "crawled off"
EE24 20120130 N2 N2 12.5 1.12E+10 35 1 0 dead
EE24 20120130 N2 N2 12.5 1.12E+10 38 1 0 dead
EE24 20120130 N2 N2 12.5 1.12E+10 42 2 0 dead
EE24 20120130 N2 N2 12.5 1.12E+10 44 1 0 dead
EE24 20120130 N2 N2 12.5 1.12E+10 46 1 0 dead
EE24 20120130 N2 N2 12.5 1.12E+10 46 1 1 "crawled off"
EE24 20120130 N2 N2 12.5 1.12E+10 48 1 0 dead
EE24 20120130 N2 N2 12.5 1.12E+10 52 1 0 dead
EE24 20120130 N2 N2 12.5 1.12E+10 54 1 0 dead
EE24 20120130 N2 N2 12.5 1.12E+10 56 5 0 dead
EE24 20120130 N2 N2 12.5 1.12E+10 58 2 0 dead
EE24 20120130 N2 N2 12.5 1.12E+10 66 1 0 dead
EE24 20120130 N2 N2 12.5 1.12E+10 68 1 0 dead
DP3 20120611 daf-7(ok3125) QL282 15 1.00E+00 9 2 1 bagged
DP3 20120611 daf-7(ok3125) QL282 15 1.00E+00 11 1 1 bagged
DP3 20120611 daf-7(ok3125) QL282 15 1.00E+00 14 4 1 bagged
DP3 20120611 daf-7(ok3125) QL282 15 1.00E+00 26 1 0 dead
DP3 20120611 daf-7(ok3125) QL282 15 1.00E+00 28 1 0 dead
DP3 20120611 daf-7(ok3125) QL282 15 1.00E+00 40 1 0 dead
DP3 20120611 daf-7(ok3125) QL282 15 1.00E+00 40 2 1 "crawled off"
DP3 20120611 daf-7(ok3125) QL282 15 1.00E+00 42 1 0 dead
DP3 20120611 daf-7(ok3125) QL282 15 1.00E+00 42 1 1 "crawled off"
DP3 20120611 daf-7(ok3125) QL282 15 1.00E+00 46 3 0 dead
DP3 20120611 daf-7(ok3125) QL282 15 1.00E+00 48 4 0 dead
DP3 20120611 daf-7(ok3125) QL282 15 1.00E+00 50 2 0 dead
DP3 20120611 daf-7(ok3125) QL282 15 1.00E+00 52 2 0 dead
DP3 20120611 daf-7(ok3125) QL282 15 1.00E+00 56 5 0 dead
DP3 20120611 daf-7(ok3125) QL282 15 1.00E+00 58 2 0 dead
DP3 20120611 daf-7(ok3125) QL282 15 1.00E+00 62 1 0 dead
DP3 20120611 daf-7(ok3125) QL282 15 1.00E+00 64 2 0 dead
DP3 20120611 daf-7(ok3125) QL282 15 1.00E+00 66 2 0 dead
DP3 20120611 daf-7(ok3125) QL282 15 1.00E+00 68 2 0 dead
DP3 20120611 daf-7(ok3125) QL282 15 1.00E+00 76 1 0 dead
DP3 20120611 daf-7(ok3125) QL282 15 1.00E+00 80 2 0 dead
DP3 20120611 daf-7(ok3125) QL282 15 1.00E+00 82 1 0 dead
DP3 20120611 daf-7(ok3125) QL282 15 1.00E+00 84 1 0 dead
DP3 20120611 daf-7(ok3125) QL282 15 1.00E+00 94 1 0 dead
DP4 20120828 daf-7(ok3125) QL282 15 1.00E+00 3 3 1 "crawled off"
DP4 20120828 daf-7(ok3125) QL282 15 1.00E+00 14 2 1 bagged
DP4 20120828 daf-7(ok3125) QL282 15 1.00E+00 28 1 0 dead
DP4 20120828 daf-7(ok3125) QL282 15 1.00E+00 32 1 1 "crawled off"
DP4 20120828 daf-7(ok3125) QL282 15 1.00E+00 34 3 0 dead
DP4 20120828 daf-7(ok3125) QL282 15 1.00E+00 40 1 0 dead
DP4 20120828 daf-7(ok3125) QL282 15 1.00E+00 40 1 1 "crawled off"
DP4 20120828 daf-7(ok3125) QL282 15 1.00E+00 46 1 0 dead
DP4 20120828 daf-7(ok3125) QL282 15 1.00E+00 48 1 0 dead
DP4 20120828 daf-7(ok3125) QL282 15 1.00E+00 48 1 1 "crawled off"
DP4 20120828 daf-7(ok3125) QL282 15 1.00E+00 50 3 0 dead
DP4 20120828 daf-7(ok3125) QL282 15 1.00E+00 52 4 0 dead
DP4 20120828 daf-7(ok3125) QL282 15 1.00E+00 54 3 0 dead
DP4 20120828 daf-7(ok3125) QL282 15 1.00E+00 56 7 0 dead
DP4 20120828 daf-7(ok3125) QL282 15 1.00E+00 58 3 0 dead
DP4 20120828 daf-7(ok3125) QL282 15 1.00E+00 62 2 0 dead
DP4 20120828 daf-7(ok3125) QL282 15 1.00E+00 66 2 0 dead
DP4 20120828 daf-7(ok3125) QL282 15 1.00E+00 68 1 0 dead
DP4 20120828 daf-7(ok3125) QL282 15 1.00E+00 70 2 0 dead
DP4 20120828 daf-7(ok3125) QL282 15 1.00E+00 72 2 0 dead
DP4 20120828 daf-7(ok3125) QL282 15 1.00E+00 88 1 0 dead
EE28 20120611 daf-7(ok3125) QL282 15 1.00E+00 11 2 1 bagged
EE28 20120611 daf-7(ok3125) QL282 15 1.00E+00 14 1 1 "crawled off"
EE28 20120611 daf-7(ok3125) QL282 15 1.00E+00 14 1 1 bagged
EE28 20120611 daf-7(ok3125) QL282 15 1.00E+00 18 1 1 bagged
EE28 20120611 daf-7(ok3125) QL282 15 1.00E+00 22 1 1 bagged
EE28 20120611 daf-7(ok3125) QL282 15 1.00E+00 36 1 0 dead
EE28 20120611 daf-7(ok3125) QL282 15 1.00E+00 38 1 0 dead
EE28 20120611 daf-7(ok3125) QL282 15 1.00E+00 42 1 0 dead
EE28 20120611 daf-7(ok3125) QL282 15 1.00E+00 44 3 0 dead
EE28 20120611 daf-7(ok3125) QL282 15 1.00E+00 46 3 0 dead
EE28 20120611 daf-7(ok3125) QL282 15 1.00E+00 46 1 1 "crawled off"
EE28 20120611 daf-7(ok3125) QL282 15 1.00E+00 48 1 0 dead
EE28 20120611 daf-7(ok3125) QL282 15 1.00E+00 50 1 0 dead
EE28 20120611 daf-7(ok3125) QL282 15 1.00E+00 52 3 0 dead
EE28 20120611 daf-7(ok3125) QL282 15 1.00E+00 58 3 0 dead
EE28 20120611 daf-7(ok3125) QL282 15 1.00E+00 60 3 0 dead
EE28 20120611 daf-7(ok3125) QL282 15 1.00E+00 62 3 0 dead
EE28 20120611 daf-7(ok3125) QL282 15 1.00E+00 64 2 0 dead
EE28 20120611 daf-7(ok3125) QL282 15 1.00E+00 66 1 0 dead
EE28 20120611 daf-7(ok3125) QL282 15 1.00E+00 72 1 0 dead
EE28 20120611 daf-7(ok3125) QL282 15 1.00E+00 74 1 0 dead
EE28 20120611 daf-7(ok3125) QL282 15 1.00E+00 76 1 0 dead
EE28 20120611 daf-7(ok3125) QL282 15 1.00E+00 80 2 0 dead
EE28 20120611 daf-7(ok3125) QL282 15 1.00E+00 82 1 0 dead
EE28 20120611 daf-7(ok3125) QL282 15 1.00E+00 84 1 0 dead
EE28 20120611 daf-7(ok3125) QL282 15 1.00E+00 90 1 0 dead
EE28 20120611 daf-7(ok3125) QL282 15 1.00E+00 94 1 0 dead
EE28 20120611 daf-7(ok3125) QL282 15 1.00E+00 96 1 0 dead
EE28 20120611 daf-7(ok3125) QL282 15 1.00E+00 100 1 0 dead
EE28 20120611 daf-7(ok3125) QL282 15 1.00E+00 102 1 0 dead
EE30 20120828 daf-7(ok3125) QL282 15 1.00E+00 9 1 1 "crawled off"
EE30 20120828 daf-7(ok3125) QL282 15 1.00E+00 14 2 1 bagged
EE30 20120828 daf-7(ok3125) QL282 15 1.00E+00 18 1 1 bagged
EE30 20120828 daf-7(ok3125) QL282 15 1.00E+00 32 1 0 dead
EE30 20120828 daf-7(ok3125) QL282 15 1.00E+00 34 1 0 dead
