20140903_QL196_15oC_68    20140903_QL196_15oC_29
20140903_QL196_15oC_110   20140903_QL196_15oC_29
20140903_QL402_15oC_29    20140903_QL196_15oC_29
20140903_QL402_15oC_68    20140903_QL196_15oC_29
20140903_QL402_15oC_110   20140903_QL196_15oC_29
20140903_QL404_15oC_29    20140903_QL196_15oC_29
20140903_QL404_15oC_68    20140903_QL196_15oC_29
20140903_QL404_15oC_110   20140903_QL196_15oC_29
20140904_QL196_15oC_68    20140903_QL196_15oC_29
20140904_QL196_15oC_110   20140903_QL196_15oC_29
20140904_QL196_25oC_67    20140907_QL196_25oC_29
20140904_QL435_15oC_68    20140903_QL196_15oC_29
20140904_QL435_15oC_110   20140903_QL196_15oC_29
20140904_QL435_25oC_67    20140907_QL196_25oC_29
20140905_QL196_25oC_27    20140907_QL196_25oC_29
20140905_QL196_25oC_Sb    20140907_QL196_25oC_29
20140905_QL402_25oC_27    20140907_QL196_25oC_29
20140905_QL402_25oC_SB    20140907_QL196_25oC_29
20140905_QL404_25oC_27    20140907_QL196_25oC_29
20140905_QL404_25oC_Sb    20140907_QL196_25oC_29
20140905_QL435_25oC_27    20140907_QL196_25oC_29
20140905_QL435_25oC_SB    20140907_QL196_25oC_29
20140906_QL196_25oC_67    20140907_QL196_25oC_29
20140906_QL196_25oC_68    20140907_QL196_25oC_29
20140906_QL402_25oC_67    20140907_QL196_25oC_29
20140906_QL402_25oC_68    20140907_QL196_25oC_29
20140906_QL404_25oC_67    20140907_QL196_25oC_29
20140906_QL404_25oC_68    20140907_QL196_25oC_29
20140906_QL435_25oC_67    20140907_QL196_25oC_29
20140906_QL435_25oC_68    20140907_QL196_25oC_29
20140907_QL196_25oC_29    20140907_QL196_25oC_29
20140907_QL196_25oC_110   20140907_QL196_25oC_29
20140907_QL402_25oC_29    20140907_QL196_25oC_29
20140907_QL402_25oC_110   20140907_QL196_25oC_29
20140907_QL404_25oC_29    20140907_QL196_25oC_29
20140907_QL404_25oC_110   20140907_QL196_25oC_29
20140907_QL435_25oC_29    20140907_QL196_25oC_29
20140907_QL435_25oC_110   20140907_QL196_25oC_29
20140916_196_27   20140916_196_29
20140916_196_29   20140916_196_29
20140916_196_67   20140916_196_29
20140916_196_68   20140916_196_29
20140916_196_110  20140916_196_29
20140916_196_Sb   20140916_196_29
20140917_196_27   20140917_196_29
20140917_196_29   20140917_196_29
20140917_196_67   20140917_196_29
20140917_196_68   20140917_196_29
20140917_196_110  20140917_196_29
20140917_196_Sb   20140917_196_29
20140918_196_27   20140918_196_29
20140918_196_29   20140918_196_29
20140918_196_67   20140918_196_29
20140918_196_68   20140918_196_29
20140918_196_110  20140918_196_29
20140918_196_Sb   20140918_196_29
20140919_196_27   20140919_196_29
20140919_196_29   20140919_196_29
20140919_196_67   20140919_196_29
20140919_196_68   20140919_196_29
20140919_196_110  20140919_196_29
20140919_196_Sb   20140919_196_29
20141210_QL196_15oC_110   20141211_QL196_15oC_29
20141210_QL402_15oC_110   20141211_QL196_15oC_29
20141210_QL404_15oC_110   20141211_QL196_15oC_29
20141210_QL435_15oC_110   20141211_QL196_15oC_29
20141211_QL196_15oC_29    20141211_QL196_15oC_29
20141211_QL402_15oC_29    20141211_QL196_15oC_29
20141211_QL404_15oC_29    20141211_QL196_15oC_29
20141211_QL435_15oC_29    20141211_QL196_15oC_29
20141212_QL196_15oC_68    20141211_QL196_15oC_29
20141212_QL402_15oC_68    20141211_QL196_15oC_29
20141212_QL404_15oC_68    20141211_QL196_15oC_29
20141212_QL435_15oC_68    20141211_QL196_15oC_29
20141213_QL196_15oC_67    20141211_QL196_15oC_29
20141213_QL402_15oC_67    20141211_QL196_15oC_29
20141213_QL404_15oC_67    20141211_QL196_15oC_29
20141213_QL435_15oC_67    20141211_QL196_15oC_29
20141214_QL196_15oC_27    20141211_QL196_15oC_29
20141214_QL402_15oC_27    20141211_QL196_15oC_29
20141214_QL404_15oC_27    20141211_QL196_15oC_29
20141214_QL435_15oC_27    20141211_QL196_15oC_29
20141215_QL196_15oC_SB    20141211_QL196_15oC_29
20141215_QL402_15oC_SB    20141211_QL196_15oC_29
20141215_QL404_15oC_SB    20141211_QL196_15oC_29
20141215_QL435_15oC_SB    20141211_QL196_15oC_29
20121222_QL402_25oC_110   20141223_QL196_25oC_29
20141222_QL196_25oC_110   20141223_QL196_25oC_29
20141222_QL404_25oC_110   20141223_QL196_25oC_29
20141222_QL435_25oC_110   20141223_QL196_25oC_29
20141222_QL402_25oC_29    20141223_QL196_25oC_29
20141223_QL196_25oC_29    20141223_QL196_25oC_29
20141223_QL404_25oC_29    20141223_QL196_25oC_29
20141223_QL435_25oC_29    20141223_QL196_25oC_29
20141223_QL402_25oC_68    20141223_QL196_25oC_29
20141224_QL196_25oC_68    20141223_QL196_25oC_29
20141224_QL404_25oC_68    20141223_QL196_25oC_29
20141224_QL435_25oC_68    20141223_QL196_25oC_29
20141224_QL402_25oC_67    20141223_QL196_25oC_29
20141225_QL196_25oC_67    20141223_QL196_25oC_29
20141225_QL404_25oC_67    20141223_QL196_25oC_29
20141225_QL435_25oC_67    20141223_QL196_25oC_29
20141227_QL196_25oC_27    20141223_QL196_25oC_29
20141227_QL402_25oC_27    20141223_QL196_25oC_29
20141227_QL404_25oC_27    20141223_QL196_25oC_29
20141227_QL435_25oC_27    20141223_QL196_25oC_29
20141228_QL196_25oC_SB    20141223_QL196_25oC_29
20141228_QL402_25oC_SB    20141223_QL196_25oC_29
20141228_QL404_25oC_SB    20141223_QL196_25oC_29
20141228_QL435_25oC_SB    20141223_QL196_25oC_29
20150114QL196_25oC110 20150115_QL196_25oC_29
20150114QL402_25oC110 20150115_QL196_25oC_29
20150114QL404_25oC110 20150115_QL196_25oC_29
20150114QL435_25oC110 20150115_QL196_25oC_29
20150115_QL196_25oC_29    20150115_QL196_25oC_29
20150115_QL402_25oC_29    20150115_QL196_25oC_29
20150115_QL404_25oC_29    20150115_QL196_25oC_29
20150115_QL435_25oC_29    20150115_QL196_25oC_29
20161129_QL196_20oC_29C   20161129_QL196_20oC_29C
20161129_QL196_20oC_29X   20161129_QL196_20oC_29X
20161129_QL402_20oC_29    20161129_QL196_20oC_29C
20161129_QL404_20oC_29    20161129_QL196_20oC_29C
20161129_QL435_20oC_29    20161129_QL196_20oC_29C
20161130_Ql196_20oC_29C   20161130_Ql196_20oC_29C
20161130_Ql196_20oC_68    20161130_Ql196_20oC_29C
20161130_QL402_20oC_68    20161130_Ql196_20oC_29C
20161130_Ql404_20oC_68    20161130_Ql196_20oC_29C
20161130_QL435_20oC_68    20161130_Ql196_20oC_29C
20161201_QL196_20oC_29C   20161201_QL196_20oC_29C
20161201_QL196_20oC_67    20161201_QL196_20oC_29C
20161201_QL402_20oC_67    20161201_QL196_20oC_29C
20161201_QL404_20oC_67    20161201_QL196_20oC_29C
20161201_QL435_20oC_67    20161201_QL196_20oC_29C
20161202_QL196_20oC_27    20161202_QL196_20oC_29C
20161202_QL196_20oC_29C   20161202_QL196_20oC_29C
20161202_QL402_20oC_27    20161202_QL196_20oC_29C
20161202_QL404_20oC_27    20161202_QL196_20oC_29C
20161202_QL435_20oC_27    20161202_QL196_20oC_29C
20161203_QL196_20oC_29C   20161203_QL196_20oC_29C
20161203_QL196_20oC_SB    20161203_QL196_20oC_29C
20161203_QL402_20oC_SB    20161203_QL196_20oC_29C
20161203_QL404_20oC_SB    20161203_QL196_20oC_29C
20161203_QL435_20oC_SB    20161203_QL196_20oC_29C
20161205_QL196_20oC_29C   20161205_QL196_20oC_29C
20161205_QL196_25oC_29C   20161205_QL196_25oC_29C
20161205_QL196_25oC_110   20161205_QL196_25oC_29C
20161205_QL402_25oC_110   20161205_QL196_25oC_29C
20161205_QL404_25oC_110   20161205_QL196_25oC_29C
20161205_QL435_25oC_110   20161205_QL196_25oC_29C
20161206_QL196_20oC_29C   20161206_QL196_20oC_29C
20161206_QL196_25oC_29    20161206_QL196_25oC_29
20161206_QL196_25oC_29C   20161206_QL196_25oC_29C
20161206_QL402_25oC_29    20161206_QL196_25oC_29C
20161206_QL404_25oC_29    20161206_QL196_25oC_29C
20161206_QL435_25oC_29    20161206_QL196_25oC_29C
20161207_QL196_20oC_29C   20161207_QL196_20oC_29C
20161207_QL196_25oC_29C   20161207_QL196_25oC_29C
20161207_QL196_25oC_68    20161207_QL196_25oC_29C
20161207_QL402_25oC_68    20161207_QL196_25oC_29C
20161207_QL404_25oC_68    20161207_QL196_25oC_29C
20161207_QL435_25oC_68    20161207_QL196_25oC_29C
20161208_QL196_20oC_29C   20161208_QL196_20oC_29C
20161208_QL196_25oC_29C   20161208_QL196_25oC_29C
20161208_QL196_25oC_67    20161208_QL196_25oC_29C
20161208_QL402_25oC_67    20161208_QL196_25oC_29C
20161208_QL435_25oC_67    20161208_QL196_25oC_29C
20161210_QL196_20oC_29C   20161210_QL196_20oC_29C
20161210_QL196_25oC_27    20161210_QL196_25oC_29C
20161210_QL196_25oC_29C   20161210_QL196_25oC_29C
20161210_QL402_25oC_27    20161210_QL196_25oC_29C
20161210_QL404_25oC_27    20161210_QL196_25oC_29C
20161210_QL435_25oC_27    20161210_QL196_25oC_29C
20161211_QL196_20oC_29C   20161211_QL196_20oC_29C
20161211_QL196_25oC_29C   20161211_QL196_25oC_29C
20161211_QL196_25oC_SB    20161211_QL196_25oC_29C
20161211_QL402_25oC_SB    20161211_QL196_25oC_29C
20161211_QL404_25oC_SB    20161211_QL196_25oC_29C
20161211_QL435_25oC_SB    20161211_QL196_25oC_29C
20161213_QL196_15oC_29C   20161213_QL196_15oC_29C
20161213_QL196_15oC_110   20161213_QL196_15oC_29C
20161213_QL196_20oC_29C   20161213_QL196_20oC_29C
20161213_QL402_15oC_110   20161213_QL196_15oC_29C
20161213_QL404_15oC_110   20161213_QL196_15oC_29C
20161213_QL435_15oC_110   20161213_QL196_15oC_29C
20161214_QL196_15oC_29    20161214_QL196_15oC_29
20161214_QL196_15oC_29C   20161214_QL196_15oC_29C
20161214_QL196_20oC_29C   20161214_QL196_20oC_29C
20161214_QL402_15oC_29    20161214_QL196_15oC_29C
20161214_QL404_15oC_29    20161214_QL196_15oC_29C
20161214_QL435_15oC_29    20161214_QL196_15oC_29C
20161215_QL196_15oC_29C   20161215_QL196_15oC_29C
20161215_QL196_15oC_68    20161215_QL196_15oC_29C
20161215_QL196_20oC_29C   20161215_QL196_20oC_29C
20161215_QL402_15oC_68    20161215_QL196_15oC_29C
20161215_QL404_15oC_68    20161215_QL196_15oC_29C
20161215_QL435_15oC_68    20161215_QL196_15oC_29C
20161216_QL196_15oC_29C   20161216_QL196_15oC_29C
20161216_QL196_15oC_67    20161216_QL196_15oC_29C
20161216_QL196_20oC_29C   20161216_QL196_20oC_29C
20161216_QL402_15oC_67    20161216_QL196_15oC_29C
20161216_QL404_15oC_67    20161216_QL196_15oC_29C
20161216_QL435_15oC_67    20161216_QL196_15oC_29C
20161217_QL196_15oC_27    20161217_QL196_15oC_29C
20161217_QL196_15oC_29C   20161217_QL196_15oC_29C
20161217_QL196_20oC_29C   20161217_QL196_20oC_29C
20161217_QL402_15oC_27    20161217_QL196_15oC_29C
20161217_QL404_15oC_27    20161217_QL196_15oC_29C
20161217_QL435_15oC_27    20161217_QL196_15oC_29C
20161218_QL196_15oC_29C   20161218_QL196_15oC_29C
20161218_QL196_15oC_SB    20161218_QL196_15oC_29C
20161218_QL196_20oC_29C   20161218_QL196_20oC_29C
20161218_QL402_15oC_SB    20161218_QL196_15oC_29C
20161218_QL404_15oC_SB    20161218_QL196_15oC_29C
20161218_QL435_15oC_SB    20161218_QL196_15oC_29C
20170424_QL196_17oC_SB    20170424_QL196_17oC_29
20170424_QL402_17oC_SB    20170424_QL196_17oC_29
20170425_QL196_17oC_SB    20170425_QL196_17oC_29C
20170425_QL402_17oC_SB    20170425_QL196_17oC_29C
20170427_QL196_17oC_SB    20170427_QL196_17oC_29C
20170427_QL402_17oC_SB    20170427_QL196_17oC_29C
20170428_QL196_17oC_SB    20170428_QL196_17oC_29C
20170428_QL402_17oC_SB    20170428_QL196_17oC_29C
